,fecha,Embalse,Buffer,Estado,Cmax,Cmean,Cmean2,Cmin,Cmin2,Medicion
864,2021-06-01,Alcuescar,14.0,Hypertrophic,17.167545318603516,2.652803421020508,2.652803421020508,0.0,0.0,
865,2021-06-01,Alcuescar,15.0,Hypertrophic,25.24833297729492,3.054905652999878,3.054905652999878,0.0,0.0,
866,2021-06-01,Alcuescar,16.0,Hypertrophic,25.24833297729492,2.9253993034362797,2.9253993034362797,0.0,0.0,
867,2021-06-01,Alcuescar,17.0,Hypertrophic,25.24833297729492,3.029683351516724,3.029683351516724,0.0,0.0,
868,2021-06-01,Alcuescar,18.0,Hypertrophic,25.24833297729492,2.832456111907959,2.832456111907959,0.0,0.0,
869,2021-06-01,Alcuescar,19.0,Hypertrophic,25.24833297729492,2.956472396850586,2.956472396850586,0.0,0.0,
870,2021-06-01,Alcuescar,20.0,Hypertrophic,25.24833297729492,2.8389291763305664,2.8389291763305664,0.0,0.0,
871,2021-06-01,Aldea del Cano,,Hypertrophic,,,,,,82.09
872,2021-06-01,Aldea del Cano,1.0,Hypertrophic,56.57090377807617,56.57090377807617,,56.57090377807617,,
873,2021-06-01,Aldea del Cano,2.0,Hypertrophic,59.1693000793457,57.7187385559082,57.7187385559082,56.57090377807617,56.57090377807617,
874,2021-06-01,Aldea del Cano,3.0,Hypertrophic,62.28123474121094,56.81297302246094,57.56257629394531,50.816165924072266,53.84280776977539,
875,2021-06-01,Aldea del Cano,4.0,Hypertrophic,62.28123474121094,40.831825256347656,53.18630599975586,0.1499705761671066,38.31972885131836,
876,2021-06-01,Aldea del Cano,5.0,Hypertrophic,66.38699340820312,45.499393463134766,55.2227897644043,0.1499705761671066,38.31972885131836,
877,2021-06-01,Aldea del Cano,6.0,Hypertrophic,66.38699340820312,38.39324569702149,49.59439086914063,0.1499705761671066,17.955400466918945,
878,2021-06-01,Aldea del Cano,7.0,Hypertrophic,68.13229370117188,41.52902603149414,54.32727813720703,0.001673603313975,18.292598724365234,
879,2021-06-01,Aldea del Cano,8.0,Hypertrophic,68.13229370117188,35.21305084228516,47.58114242553711,0.0,12.624164581298828,
880,2021-06-01,Aldea del Cano,9.0,Hypertrophic,68.13229370117188,37.467376708984375,50.13078308105469,0.0,12.624164581298828,
881,2021-06-01,Aldea del Cano,10.0,Hypertrophic,68.13229370117188,32.119075775146484,45.715782165527344,0.0,8.797657012939453,
882,2021-06-01,Aldea del Cano,11.0,Hypertrophic,68.13229370117188,33.14200210571289,45.95805358886719,0.0,8.797657012939453,
883,2021-06-01,Aldea del Cano,12.0,Hypertrophic,68.13229370117188,28.329858779907227,44.29939651489258,0.0,2.973663330078125,
884,2021-06-01,Aldea del Cano,13.0,Hypertrophic,68.13229370117188,29.76747131347656,45.25458908081055,0.0,5.181272983551025,
885,2021-06-01,Aldea del Cano,14.0,Hypertrophic,68.13229370117188,26.46366310119629,41.490535736083984,0.0,0.1499705761671066,
886,2021-06-01,Aldea del Cano,15.0,Hypertrophic,68.13229370117188,28.22744369506836,45.33111572265625,0.0,2.973663330078125,
887,2021-06-01,Aldea del Cano,16.0,Hypertrophic,68.13229370117188,24.83717918395996,24.83717918395996,0.0,0.0,
888,2021-06-01,Aldea del Cano,17.0,Hypertrophic,68.13229370117188,26.259172439575195,26.259172439575195,0.0,0.0,
889,2021-06-01,Aldea del Cano,18.0,Hypertrophic,68.13229370117188,23.42258071899414,23.42258071899414,0.0,0.0,
890,2021-06-01,Aldea del Cano,19.0,Hypertrophic,68.13229370117188,24.85651206970215,24.85651206970215,0.0,0.0,
891,2021-06-01,Aldea del Cano,20.0,Hypertrophic,68.13229370117188,22.43304443359375,22.43304443359375,0.0,0.0,
892,2021-06-01,Aliseda,,Eutrophic,,,,,,
893,2021-06-01,Alpotrel,,Eutrophic,,,,,,
894,2021-06-01,Arrocerezal,,Eutrophic,,,,,,
895,2021-06-01,Brozas,,Hypertrophic,,,,,,50.1
896,2021-06-01,Brozas,1.0,Hypertrophic,30.516162872314453,30.516162872314453,,30.516162872314453,,
897,2021-06-01,Brozas,2.0,Hypertrophic,63.76572799682617,43.91960525512695,43.91960525512695,30.516162872314453,30.516162872314453,
898,2021-06-01,Brozas,3.0,Hypertrophic,63.76572799682617,48.53910827636719,56.51347732543945,30.516162872314453,49.35117721557617,
899,2021-06-01,Brozas,4.0,Hypertrophic,70.88838195800781,46.035919189453125,51.004425048828125,29.35001945495605,35.04505920410156,
900,2021-06-01,Brozas,5.0,Hypertrophic,70.88838195800781,43.88946914672852,45.933223724365234,26.83974266052246,32.045352935791016,
901,2021-06-01,Brozas,6.0,Hypertrophic,70.88838195800781,40.546722412109375,43.4958610534668,0.0,25.88353157043457,
902,2021-06-01,Brozas,7.0,Hypertrophic,70.88838195800781,40.00315856933594,44.548973083496094,0.0,24.31859016418457,
903,2021-06-01,Brozas,8.0,Hypertrophic,71.92767333984375,36.82964324951172,42.85631561279297,0.0,17.374610900878906,
904,2021-06-01,Brozas,9.0,Hypertrophic,71.92767333984375,35.3941535949707,43.21400833129883,0.0,17.249855041503906,
905,2021-06-01,Brozas,10.0,Hypertrophic,71.92767333984375,32.76590347290039,40.68243408203125,0.0,14.802005767822266,
906,2021-06-01,Brozas,11.0,Hypertrophic,71.92767333984375,32.873233795166016,42.20319747924805,0.0,11.435054779052734,
907,2021-06-01,Brozas,12.0,Hypertrophic,71.92767333984375,30.54891967773437,39.27718353271485,0.0,10.354108810424805,
908,2021-06-01,Brozas,13.0,Hypertrophic,72.40362548828125,30.38785171508789,41.084381103515625,0.0,10.354108810424805,
909,2021-06-01,Brozas,14.0,Hypertrophic,72.40362548828125,28.162019729614254,39.1472053527832,0.0,8.39350700378418,
910,2021-06-01,Brozas,15.0,Hypertrophic,72.40362548828125,27.687355041503903,40.19132232666016,0.0,8.39350700378418,
911,2021-06-01,Brozas,16.0,Hypertrophic,72.40362548828125,25.329965591430664,39.53945541381836,0.0,6.048634052276611,
912,2021-06-01,Brozas,17.0,Hypertrophic,72.40362548828125,25.231969833374023,40.73764419555664,0.0,6.048634052276611,
913,2021-06-01,Brozas,18.0,Hypertrophic,72.40362548828125,23.239856719970703,23.239856719970703,0.0,0.0,
914,2021-06-01,Brozas,19.0,Hypertrophic,72.40362548828125,22.96052360534668,22.96052360534668,0.0,0.0,
915,2021-06-01,Brozas,20.0,Hypertrophic,72.40362548828125,20.9393253326416,20.9393253326416,0.0,0.0,
916,2021-06-01,Burguillos del Cerro,,Hypertrophic,,,,,,88.95
917,2021-06-01,Burguillos del Cerro,1.0,Hypertrophic,67.67899322509766,67.67899322509766,,67.67899322509766,,
918,2021-06-01,Burguillos del Cerro,2.0,Hypertrophic,67.67899322509766,47.800201416015625,52.5093879699707,33.672645568847656,43.67278289794922,
919,2021-06-01,Burguillos del Cerro,3.0,Hypertrophic,96.5897445678711,49.650367736816406,49.650367736816406,33.15745162963867,33.15745162963867,
920,2021-06-01,Burguillos del Cerro,4.0,Hypertrophic,104.55423736572266,53.96311950683594,58.489688873291016,21.54033660888672,33.15745162963867,
921,2021-06-01,Burguillos del Cerro,5.0,Hypertrophic,104.55423736572266,45.234317779541016,56.10084915161133,0.0,20.66771697998047,
922,2021-06-01,Burguillos del Cerro,6.0,Hypertrophic,104.55423736572266,53.34053802490234,63.55425643920898,0.0,20.66771697998047,
923,2021-06-01,Burguillos del Cerro,7.0,Hypertrophic,104.55423736572266,43.97153854370117,59.71708297729492,0.0,8.840988159179688,
924,2021-06-01,Burguillos del Cerro,8.0,Hypertrophic,111.24171447753906,47.92194366455078,65.0492935180664,0.0,8.840988159179688,
925,2021-06-01,Burguillos del Cerro,9.0,Hypertrophic,111.24171447753906,41.705711364746094,61.382850646972656,0.0,2.791067123413086,
926,2021-06-01,Burguillos del Cerro,10.0,Hypertrophic,113.21280670166016,44.73386764526367,64.69723510742188,0.0,4.790883541107178,
927,2021-06-01,Burguillos del Cerro,11.0,Hypertrophic,113.21280670166016,37.04189682006836,37.04189682006836,0.0,0.0,
928,2021-06-01,Burguillos del Cerro,12.0,Hypertrophic,113.21280670166016,36.87955093383789,36.87955093383789,0.0,0.0,
929,2021-06-01,Burguillos del Cerro,13.0,Hypertrophic,113.21280670166016,31.51293563842773,31.51293563842773,0.0,0.0,
930,2021-06-01,Burguillos del Cerro,14.0,Hypertrophic,113.49119567871094,32.744659423828125,32.744659423828125,0.0,0.0,
931,2021-06-01,Burguillos del Cerro,15.0,Hypertrophic,113.49119567871094,28.52423667907715,28.52423667907715,0.0,0.0,
932,2021-06-01,Burguillos del Cerro,16.0,Hypertrophic,113.58405303955078,29.38401985168457,29.38401985168457,0.0,0.0,
933,2021-06-01,Burguillos del Cerro,17.0,Hypertrophic,113.58405303955078,26.028751373291016,26.028751373291016,0.0,0.0,
934,2021-06-01,Burguillos del Cerro,18.0,Hypertrophic,115.94740295410156,28.03238868713379,28.03238868713379,0.0,0.0,
935,2021-06-01,Burguillos del Cerro,19.0,Hypertrophic,115.94740295410156,25.159263610839844,25.159263610839844,0.0,0.0,
936,2021-06-01,Burguillos del Cerro,20.0,Hypertrophic,116.38500213623048,26.61260414123535,26.61260414123535,0.0,0.0,
937,2021-06-01,Cantalgallo,,Eutrophic,,,,,,
938,2021-06-01,Carrascalejo,,Eutrophic,,,,,,
939,2021-06-01,El Santo,,Hypertrophic,,,,,,
940,2021-06-01,Garciaz,,Eutrophic,,,,,,
941,2021-06-01,Garganta del Obispo,,Hypertrophic,,,,,,
942,2021-06-01,Guadalupe,,Eutrophic,,,,,,
943,2021-06-01,Hervas,,Eutrophic,,,,,,
944,2021-06-01,Jaime Ozores,,Hypertrophic,,,,,,43.74
945,2021-06-01,Jaime Ozores,1.0,Hypertrophic,0.1474076062440872,0.1474076062440872,,0.1474076062440872,,
946,2021-06-01,Jaime Ozores,2.0,Hypertrophic,0.1474076062440872,0.0831683129072189,0.0831683129072189,0.0471766591072082,0.0471766591072082,
947,2021-06-01,Jaime Ozores,3.0,Hypertrophic,2.402804374694824,0.3445967733860016,0.3445967733860016,0.0471766591072082,0.0471766591072082,
948,2021-06-01,Jaime Ozores,4.0,Hypertrophic,30.98394203186035,2.252992868423462,2.252992868423462,0.0471766591072082,0.0471766591072082,
949,2021-06-01,Jaime Ozores,5.0,Hypertrophic,30.98394203186035,2.0027825832366943,2.0027825832366943,0.0471766591072082,0.0471766591072082,
950,2021-06-01,Jaime Ozores,6.0,Hypertrophic,30.98394203186035,1.4873701333999634,1.4873701333999634,0.0016560144722461,0.0016560144722461,
951,2021-06-01,Jaime Ozores,7.0,Hypertrophic,30.98394203186035,1.4203908443450928,1.4203908443450928,0.0,0.0,
952,2021-06-01,Jaime Ozores,8.0,Hypertrophic,30.98394203186035,1.631097435951233,1.631097435951233,0.0,0.0,
953,2021-06-01,Jaime Ozores,9.0,Hypertrophic,30.98394203186035,1.5016229152679443,1.5016229152679443,0.0,0.0,
954,2021-06-01,Jaime Ozores,10.0,Hypertrophic,30.98394203186035,1.279107689857483,1.279107689857483,0.0,0.0,
955,2021-06-01,Jaime Ozores,11.0,Hypertrophic,30.98394203186035,1.14001727104187,1.14001727104187,0.0,0.0,
956,2021-06-01,Jaime Ozores,12.0,Hypertrophic,30.98394203186035,1.1539359092712402,1.1539359092712402,0.0,0.0,
957,2021-06-01,Jaime Ozores,13.0,Hypertrophic,30.98394203186035,1.2092156410217283,1.2092156410217283,0.0,0.0,
958,2021-06-01,Jaime Ozores,14.0,Hypertrophic,30.98394203186035,1.1620668172836304,1.1620668172836304,0.0,0.0,
959,2021-06-01,Jaime Ozores,15.0,Hypertrophic,30.98394203186035,1.0676919221878052,1.0676919221878052,0.0,0.0,
960,2021-06-01,Jaime Ozores,16.0,Hypertrophic,30.98394203186035,0.9772475361824036,0.9772475361824036,0.0,0.0,
961,2021-06-01,Jaime Ozores,17.0,Hypertrophic,30.98394203186035,0.8922308087348938,0.8922308087348938,0.0,0.0,
962,2021-06-01,Jaime Ozores,18.0,Hypertrophic,30.98394203186035,0.8948618769645691,0.8948618769645691,0.0,0.0,
963,2021-06-01,Jaime Ozores,19.0,Hypertrophic,30.98394203186035,0.8432027101516724,0.8432027101516724,0.0,0.0,
964,2021-06-01,Jaime Ozores,20.0,Hypertrophic,33.9697151184082,0.8767861127853394,0.8767861127853394,0.0,0.0,
965,2021-06-01,Llerena,,Hypertrophic,,,,,,
966,2021-06-01,Los Angeles,,Hypertrophic,,,,,,
967,2021-06-01,Los Huertos,,Hypertrophic,,,,,,
968,2021-06-01,Los Huertos,1.0,Hypertrophic,24.049007415771484,24.049007415771484,,24.049007415771484,,
969,2021-06-01,Los Huertos,2.0,Hypertrophic,32.49111557006836,14.876960754394531,19.825273513793945,0.0320212021470069,2.935699462890625,
970,2021-06-01,Los Huertos,3.0,Hypertrophic,32.49111557006836,10.92531967163086,10.92531967163086,0.0320212021470069,0.0320212021470069,
971,2021-06-01,Los Huertos,4.0,Hypertrophic,33.66468048095703,12.630483627319336,12.630483627319336,0.0,0.0,
972,2021-06-01,Los Huertos,5.0,Hypertrophic,33.66468048095703,10.465285301208496,10.465285301208496,0.0,0.0,
973,2021-06-01,Los Huertos,6.0,Hypertrophic,33.66468048095703,8.924169540405273,8.924169540405273,0.0,0.0,
974,2021-06-01,Los Huertos,7.0,Hypertrophic,33.66468048095703,7.986437797546387,7.986437797546387,0.0,0.0,
975,2021-06-01,Los Huertos,8.0,Hypertrophic,33.66468048095703,7.028404235839844,7.028404235839844,0.0,0.0,
976,2021-06-01,Los Huertos,9.0,Hypertrophic,33.66468048095703,5.8629560470581055,5.8629560470581055,0.0,0.0,
977,2021-06-01,Los Huertos,10.0,Hypertrophic,33.66468048095703,5.076480388641357,5.076480388641357,0.0,0.0,
978,2021-06-01,Los Huertos,11.0,Hypertrophic,33.66468048095703,4.638467311859131,4.638467311859131,0.0,0.0,
979,2021-06-01,Los Huertos,12.0,Hypertrophic,33.66468048095703,4.184135437011719,4.184135437011719,0.0,0.0,
980,2021-06-01,Los Huertos,13.0,Hypertrophic,33.66468048095703,3.758377313613892,3.758377313613892,0.0,0.0,
981,2021-06-01,Los Huertos,14.0,Hypertrophic,33.66468048095703,3.447493553161621,3.447493553161621,0.0,0.0,
982,2021-06-01,Los Huertos,15.0,Hypertrophic,33.66468048095703,3.168884515762329,3.168884515762329,0.0,0.0,
983,2021-06-01,Los Huertos,16.0,Hypertrophic,33.66468048095703,2.910327434539795,2.910327434539795,0.0,0.0,
984,2021-06-01,Los Huertos,17.0,Hypertrophic,33.66468048095703,2.6127941608428955,2.6127941608428955,0.0,0.0,
985,2021-06-01,Los Huertos,18.0,Hypertrophic,33.66468048095703,2.4522933959960938,2.4522933959960938,0.0,0.0,
986,2021-06-01,Los Huertos,19.0,Hypertrophic,33.66468048095703,2.265876293182373,2.265876293182373,0.0,0.0,
987,2021-06-01,Los Huertos,20.0,Hypertrophic,33.66468048095703,2.098723888397217,2.098723888397217,0.0,0.0,
988,2021-06-01,Madronnera,,Eutrophic,,,,,,3.57
989,2021-06-01,Madronnera,1.0,Eutrophic,0.1984212100505828,0.1984212100505828,,0.1984212100505828,,
990,2021-06-01,Madronnera,2.0,Eutrophic,1.8816266059875488,0.7586693167686462,0.7586693167686462,0.1984212100505828,0.1984212100505828,
991,2021-06-01,Madronnera,3.0,Eutrophic,1.8816266059875488,0.4841398000717163,0.4841398000717163,0.0782016813755035,0.0782016813755035,
992,2021-06-01,Madronnera,4.0,Eutrophic,1.8816266059875488,0.434317797422409,0.434317797422409,0.0,0.0,
993,2021-06-01,Madronnera,5.0,Eutrophic,1.8816266059875488,0.3127521872520447,0.3127521872520447,0.0,0.0,
994,2021-06-01,Madronnera,6.0,Eutrophic,1.8816266059875488,0.2329444587230682,0.2329444587230682,0.0,0.0,
995,2021-06-01,Madronnera,7.0,Eutrophic,1.8816266059875488,0.2437655329704284,0.2437655329704284,0.0,0.0,
996,2021-06-01,Madronnera,8.0,Eutrophic,1.8816266059875488,0.2018723934888839,0.2018723934888839,0.0,0.0,
997,2021-06-01,Madronnera,9.0,Eutrophic,1.8816266059875488,0.2323906570672989,0.2323906570672989,0.0,0.0,
998,2021-06-01,Madronnera,10.0,Eutrophic,2.517085313796997,0.2220290154218673,0.2220290154218673,0.0,0.0,
999,2021-06-01,Madronnera,11.0,Eutrophic,2.517085313796997,0.2256328761577606,0.2256328761577606,0.0,0.0,
1000,2021-06-01,Madronnera,12.0,Eutrophic,2.517085313796997,0.1979947835206985,0.1979947835206985,0.0,0.0,
1001,2021-06-01,Madronnera,13.0,Eutrophic,2.517085313796997,0.2048873454332351,0.2048873454332351,0.0,0.0,
1002,2021-06-01,Madronnera,14.0,Eutrophic,2.693596839904785,0.1956960558891296,0.1956960558891296,0.0,0.0,
1003,2021-06-01,Madronnera,15.0,Eutrophic,2.693596839904785,0.2072858363389969,0.2072858363389969,0.0,0.0,
1004,2021-06-01,Madronnera,16.0,Eutrophic,2.693596839904785,0.1947576254606247,0.1947576254606247,0.0,0.0,
1005,2021-06-01,Madronnera,17.0,Eutrophic,2.693596839904785,0.1978290528059005,0.1978290528059005,0.0,0.0,
1006,2021-06-01,Madronnera,18.0,Eutrophic,2.693596839904785,0.182968869805336,0.182968869805336,0.0,0.0,
1007,2021-06-01,Madronnera,19.0,Eutrophic,2.693596839904785,0.1795485019683838,0.1795485019683838,0.0,0.0,
1008,2021-06-01,Madronnera,20.0,Eutrophic,2.693596839904785,0.1663891673088073,0.1663891673088073,0.0,0.0,
1009,2021-06-01,Majadillas,,Eutrophic,,,,,,
1010,2021-06-01,Majarrobledo,,Mesotrophic,,,,,,
1011,2021-06-01,Membrio,,Hypertrophic,,,,,,
1012,2021-06-01,Navarredonda,,Hypertrophic,,,,,,74.28
1013,2021-06-01,Navarredonda,1.0,Hypertrophic,0.0604265891015529,0.0604265891015529,,0.0604265891015529,,
1014,2021-06-01,Navarredonda,2.0,Hypertrophic,15.980259895324709,4.031823635101318,4.031823635101318,0.0082858232781291,0.0082858232781291,
1015,2021-06-01,Navarredonda,3.0,Hypertrophic,15.980259895324709,1.8268835544586184,1.8268835544586184,0.0038753468543291,0.0038753468543291,
1016,2021-06-01,Navarredonda,4.0,Hypertrophic,15.980259895324709,1.0625711679458618,1.0625711679458618,0.0,0.0,
1017,2021-06-01,Navarredonda,5.0,Hypertrophic,41.71192932128906,6.871501445770264,6.871501445770264,0.0,0.0,
1018,2021-06-01,Navarredonda,6.0,Hypertrophic,41.71192932128906,5.239557266235352,5.239557266235352,0.0,0.0,
1019,2021-06-01,Navarredonda,7.0,Hypertrophic,41.71192932128906,5.1577019691467285,5.1577019691467285,0.0,0.0,
1020,2021-06-01,Navarredonda,8.0,Hypertrophic,136.41073608398438,6.383667945861816,6.383667945861816,0.0,0.0,
1021,2021-06-01,Navarredonda,9.0,Hypertrophic,136.41073608398438,10.991421699523926,10.991421699523926,0.0,0.0,
1022,2021-06-01,Navarredonda,10.0,Hypertrophic,136.41073608398438,10.547842025756836,10.547842025756836,0.0,0.0,
1023,2021-06-01,Navarredonda,11.0,Hypertrophic,136.41073608398438,13.541894912719728,13.541894912719728,0.0,0.0,
1024,2021-06-01,Navarredonda,12.0,Hypertrophic,136.41073608398438,11.505298614501951,11.505298614501951,0.0,0.0,
1025,2021-06-01,Navarredonda,13.0,Hypertrophic,143.6411590576172,13.546331405639648,13.546331405639648,0.0,0.0,
1026,2021-06-01,Navarredonda,14.0,Hypertrophic,143.6411590576172,11.842896461486816,11.842896461486816,0.0,0.0,
1027,2021-06-01,Navarredonda,15.0,Hypertrophic,143.6411590576172,13.22303581237793,13.22303581237793,0.0,0.0,
1028,2021-06-01,Navarredonda,16.0,Hypertrophic,143.6411590576172,11.62234115600586,11.62234115600586,0.0,0.0,
1029,2021-06-01,Navarredonda,17.0,Hypertrophic,143.6411590576172,13.333057403564451,13.333057403564451,0.0,0.0,
1030,2021-06-01,Navarredonda,18.0,Hypertrophic,143.6411590576172,11.893506050109863,11.893506050109863,0.0,0.0,
1031,2021-06-01,Navarredonda,19.0,Hypertrophic,143.6411590576172,12.616460800170898,12.616460800170898,0.0,0.0,
1032,2021-06-01,Navarredonda,20.0,Hypertrophic,143.6411590576172,11.38635540008545,11.38635540008545,0.0,0.0,
1033,2021-06-01,Navas del Madronno,,Hypertrophic,,,,,,10.48
1034,2021-06-01,Navas del Madronno,1.0,Hypertrophic,14.393662452697754,14.393662452697754,,14.393662452697754,,
1035,2021-06-01,Navas del Madronno,2.0,Hypertrophic,14.393662452697754,9.867230415344238,11.58427906036377,4.7160820960998535,6.313436508178711,
1036,2021-06-01,Navas del Madronno,3.0,Hypertrophic,14.393662452697754,11.94016933441162,13.776000022888184,4.7160820960998535,13.415206909179688,
1037,2021-06-01,Navas del Madronno,4.0,Hypertrophic,14.393662452697754,9.634305953979492,11.494832038879396,0.0,5.4317474365234375,
1038,2021-06-01,Navas del Madronno,5.0,Hypertrophic,15.495882034301758,11.296889305114746,13.29804801940918,0.0,7.788735866546631,
1039,2021-06-01,Navas del Madronno,6.0,Hypertrophic,15.495882034301758,9.206974029541016,11.837539672851562,0.0,4.7160820960998535,
1040,2021-06-01,Navas del Madronno,7.0,Hypertrophic,15.561659812927246,10.645096778869627,12.92234230041504,0.0,5.4317474365234375,
1041,2021-06-01,Navas del Madronno,8.0,Hypertrophic,15.561659812927246,8.888351440429688,12.641210556030272,0.0,4.7160820960998535,
1042,2021-06-01,Navas del Madronno,9.0,Hypertrophic,15.561659812927246,10.112478256225586,13.211463928222656,0.0,4.7160820960998535,
1043,2021-06-01,Navas del Madronno,10.0,Hypertrophic,15.561659812927246,8.699756622314453,13.181448936462402,0.0,4.7160820960998535,
1044,2021-06-01,Navas del Madronno,11.0,Hypertrophic,15.561659812927246,9.616147994995115,13.374183654785156,0.0,4.137283802032471,
1045,2021-06-01,Navas del Madronno,12.0,Hypertrophic,15.561659812927246,8.327706336975098,13.324328422546388,0.0,4.137283802032471,
1046,2021-06-01,Navas del Madronno,13.0,Hypertrophic,15.561659812927246,9.136514663696287,13.426703453063965,0.0,4.137283802032471,
